# OpenSignals Text File Format. Version 1
# {"00:07:80:65:E0:11": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:65:E0:11", "device connection": "00:07:80:65:E0:11", "sampling rate": 200, "resolution": [16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-9-19", "time": "10:34:44.300", "channels": [1, 2, 3], "sensor": ["RIP", "XYZ", "XYZ"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["orange", "brown", ""]}}
# EndOfHeader
0	0	41292	28856	36532	
1	0	41292	28868	36504	
2	0	41284	28833	36537	
3	0	41264	28856	36516	
4	0	41248	28840	36528	
5	0	41232	28840	36520	
6	0	41220	28844	36512	
7	0	41192	28852	36532	
8	0	41184	28840	36532	
9	0	41148	28837	36532	
10	0	41132	28844	36516	
11	0	41104	28820	36540	
12	0	41080	28832	36524	
13	0	41040	28828	36524	
14	0	41020	28768	36524	
15	0	40988	28852	36544	
16	0	40948	28820	36548	
17	0	40912	28849	36520	
18	0	40868	28832	36524	
19	0	40828	28868	36524	
20	0	40792	28840	36532	
21	0	40756	28844	36516	
22	0	40704	28836	36552	
23	0	40656	28820	36528	
24	0	40620	28832	36513	
25	0	40568	28840	36521	
26	0	40520	28828	36529	
27	0	40464	28824	36540	
28	0	40416	28836	36556	
29	0	40356	28850	36505	
30	0	40304	28830	36488	
31	0	40241	28844	36513	
32	0	40192	28832	36528	
33	0	40136	28836	36520	
34	0	40080	28832	36530	
35	0	40016	28832	36544	
36	0	39956	28828	36532	
37	0	39880	28816	36536	
38	0	39828	28812	36536	
39	0	39768	28820	36508	
40	0	39697	28828	36508	
41	0	39624	28816	36528	
42	0	39556	28832	36516	
43	0	39492	28813	36528	
44	0	39432	28828	36512	
45	0	39348	28821	36492	
46	0	39288	28820	36477	
47	0	39208	28828	36492	
48	0	39140	28820	36508	
