# OpenSignals Text File Format. Version 1
# {"00:07:80:65:E0:11": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:65:E0:11", "device connection": "00:07:80:65:E0:11", "sampling rate": 200, "resolution": [16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-9-19", "time": "10:28:48.844", "channels": [1, 2, 3], "sensor": ["RIP", "XYZ", "XYZ"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["orange", "brown", ""]}}
# EndOfHeader
0	0	26834	33356	38320	
1	0	26878	33368	38268	
2	0	26930	33356	38288	
3	0	26984	33385	38288	
4	0	27033	33376	38328	
5	0	27090	33356	38304	
6	0	27148	33376	38344	
7	0	27196	33393	38308	
8	0	27256	33348	38344	
9	0	27312	33380	38336	
10	0	27368	33376	38360	
11	0	27428	33388	38320	
12	0	27485	33380	38360	
13	0	27547	33360	38344	
14	0	27608	33361	38364	
15	0	27676	33376	38324	
16	0	27736	33388	38380	
17	0	27796	33384	38360	
18	0	27860	33376	38380	
19	0	27924	33385	38376	
20	0	27988	33396	38376	
21	0	28056	33388	38368	
22	0	28122	33396	38332	
23	0	28188	33420	38356	
24	0	28256	33412	38364	
25	0	28320	33412	38352	
26	0	28389	33416	38324	
27	0	28457	33412	38376	
28	0	28524	33404	38336	
29	0	28594	33412	38344	
30	0	28672	33408	38368	
31	0	28736	33405	38385	
32	0	28812	33420	38336	
33	0	28880	33413	38364	
34	0	28954	33428	38344	
35	0	29028	33416	38348	
36	0	29092	33404	38332	
