# OpenSignals Text File Format. Version 1
# {"00:07:80:65:E0:11": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:65:E0:11", "device connection": "00:07:80:65:E0:11", "sampling rate": 200, "resolution": [16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-9-19", "time": "10:18:42.890", "channels": [1, 2, 3], "sensor": ["RIP", "XYZ", "XYZ"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["orange", "brown", ""]}}
# EndOfHeader
0	0	33765	32264	38509	
1	0	33780	32252	38528	
2	0	33784	32232	38508	
3	0	33796	32232	38516	
4	0	33808	32268	38540	
5	0	33820	32237	38556	
6	0	33836	32228	38556	
7	0	33845	32224	38537	
8	0	33856	32232	38520	
9	0	33872	32240	38544	
10	0	33876	32249	38524	
11	0	33900	32212	38492	
12	0	33916	32224	38496	
13	0	33928	32232	38529	
14	0	33942	32210	38508	
15	0	33968	32248	38524	
16	0	33984	32228	38540	
17	0	34004	32240	38532	
18	0	34020	32240	38516	
19	0	34036	32236	38516	
20	0	34048	32236	38568	
21	0	34081	32220	38568	
22	0	34100	32208	38560	
23	0	34116	32228	38540	
24	0	34140	32216	38536	
25	0	34169	32237	38528	
26	0	34188	32232	38504	
27	0	34212	32224	38541	
28	0	34240	32236	38529	
29	0	34272	32210	38524	
30	0	34292	32226	38540	
31	0	34320	32192	38540	
32	0	34344	32196	38524	
33	0	34370	32176	38552	
34	0	34400	32192	38520	
35	0	34432	32202	38528	
36	0	34457	32172	38524	
37	0	34484	32168	38512	
38	0	34524	32180	38504	
39	0	34544	32196	38516	
40	0	34584	32172	38488	
41	0	34608	32141	38536	
42	0	34636	32177	38504	
43	0	34672	32178	38528	
44	0	34704	32164	38536	
45	0	34736	32184	38508	
46	0	34776	32181	38524	
47	0	34804	32176	38540	
48	0	34844	32144	38516	
49	0	34876	32140	38520	
50	0	34912	32150	38528	
51	0	34944	32137	38532	
52	0	34980	32132	38540	
53	0	35020	32144	38512	
54	0	35064	32126	38520	
55	0	35104	32142	38533	
56	0	35140	32164	38536	
57	0	35180	32149	38520	
58	0	35220	32140	38524	
59	0	35252	32128	38524	
60	0	35292	32156	38517	
61	0	35340	32116	38496	
62	0	35376	32109	38532	
63	0	35417	32092	38532	
64	0	35456	32097	38528	
65	0	35504	32080	38525	
66	0	35536	32086	38541	
67	0	35588	32088	38512	
68	0	35624	32100	38528	
69	0	35669	32058	38528	
70	0	35712	32077	38540	
71	0	35752	32096	38544	
72	0	35796	32084	38533	
73	0	35840	32040	38528	
74	0	35880	32052	38536	
75	0	35928	32052	38520	
76	0	35976	32040	38528	
77	0	36012	32044	38520	
78	0	36052	32016	38500	
79	0	36100	32038	38552	
80	0	36140	32028	38492	
81	0	36192	32024	38512	
82	0	36232	32022	38528	
83	0	36276	32032	38516	
84	0	36317	32032	38512	
85	0	36369	31986	38504	
86	0	36404	31996	38496	
87	0	36452	31976	38532	
88	0	36493	31996	38524	
89	0	36536	31968	38540	
90	0	36588	31996	38520	
91	0	36628	31960	38536	
92	0	36672	31992	38524	
93	0	36716	31996	38536	
94	0	36765	31964	38560	
95	0	36800	31968	38541	
